,places_name,road_address_name,lat,lng,distance,category_group_name
274,이마트24 신세계영등포점,서울 영등포구 영중로 9,126.905562119379,37.5171703254371,273,편의점
275,CU 청담진흥점,서울 강남구 삼성로134길 8,127.050415308841,37.5201165700477,289,편의점
276,이마트24 신세계영등포제일점,서울 영등포구 영중로3길 5,126.905879349391,37.5167669292121,258,편의점
277,GS25 타임스퀘어점,서울 영등포구 영중로 15,126.90371599319953,37.517233707169474,261,편의점
278,CU 영등포그랑그루점,서울 영등포구 문래로 191,126.903234759483,37.5184911141679,214,편의점
279,GS25 S강남구청역점,서울 강남구 학동로 402,127.04178929995726,37.516991653844855,299,편의점
280,세븐일레븐 청담2점,서울 강남구 선릉로132길 7,127.041731136316,37.5181701868236,231,편의점
281,세븐일레븐 삼성동래미안점,서울 강남구 선릉로130길 20,127.04263064249996,37.51657869357773,292,편의점
282,CU 문래남부점,서울 영등포구 선유로 40,126.889141940169,37.5173975241531,173,편의점
283,인더라인25 문래점,서울 영등포구 선유로 34,126.888920845148,37.5169846570335,213,편의점
284,CU 여의도점,서울 영등포구 여의대방로 394,126.932852514172,37.5195279968892,88,편의점
285,GS25 여의아일렉스점,서울 영등포구 여의대방로 375,126.93075709505456,37.5187951725806,174,편의점
286,GS25 여의월드점,서울 영등포구 여의대방로68길 15,126.93277021508402,37.51795750167312,86,편의점
287,CU 여의도아이비점,서울 영등포구 국제금융로 86,126.93164811921,37.5204138928968,209,편의점
288,CU 여의동산점,서울 영등포구 여의대방로 417,126.934326221504,37.5210857584644,296,편의점
289,이마트24 여의나라키움점,서울 영등포구 여의대방로 376,126.93118061771987,37.51829266036871,145,편의점
290,세븐일레븐 여의진주점,서울 영등포구 국제금융로 110,126.93347792612984,37.51840750297088,75,편의점
291,세븐일레븐 여의홍우점,서울 영등포구 국제금융로 78,126.931272334886,37.5206587475944,249,편의점
292,로그인 여의도제일점,서울 영등포구 여의대방로 379,126.9311097826827,37.51905666970385,147,편의점
293,세븐일레븐 영등포헤스티아점,서울 영등포구 경인로108길 4,126.91072924948509,37.517158125728216,152,편의점
294,세븐일레븐 영등포은서점,서울 영등포구 경인로 870,126.90893549595188,37.51694592163207,233,편의점
295,GS25 논현스타점,서울 강남구 도산대로26길 23,127.028215718145,37.5176516068111,90,편의점
296,CU 논현학사점,서울 강남구 논현로149길 27,127.026401425051,37.5179115152607,180,편의점
297,GS25 논현학동점,서울 강남구 논현로146길 11,127.02998961443,37.5182350199015,149,편의점
298,세븐일레븐 논현타운점,서울 강남구 언주로147길 37,127.031279509126,37.5190960444398,270,편의점
299,세븐일레븐 논현본점,서울 강남구 도산대로30길 8,127.029238947064,37.5193380360594,126,편의점
300,세븐일레븐 논현14호점,서울 강남구 논현로149길 35,127.025677362505,37.5175728976141,253,편의점
301,세븐일레븐 논현4호점,서울 강남구 논현로 720,127.029934581112,37.5163897788038,271,편의점
302,세븐일레븐 신사대로점,서울 강남구 도산대로 157,127.025740636336,37.5190121465208,235,편의점
303,CU 논현APEX점,서울 강남구 도산대로 158,127.026048691574,37.5184594035981,200,편의점
304,(주)코리아세븐논현미성점,서울 강남구 도산대로 164,127.026655058856,37.5186214489005,148,편의점
305,CU 영등포신길레트로점,서울 영등포구 경인로112길 13,126.91439764406324,37.51809608262806,25,편의점
306,GS25 신길타운점,서울 영등포구 영등포로62길 27,126.914933887268,37.516042182628,257,편의점
307,CU 영등포여고점,서울 영등포구 영등포로62나길 1,126.915988325139,37.5158483205815,291,편의점
308,GS25 문래그랜드점,서울 영등포구 선유로9나길 22,126.885918345229,37.5157762529812,270,편의점
309,세븐일레븐 문래하우스디점,서울 영등포구 선유로3길 10,126.886727375073,37.5163464656398,229,편의점
310,GS25 신사대로점,서울 서초구 강남대로 617,127.018935448234,37.5168101199069,146,편의점
311,CU 잠원크레신점,서울 서초구 강남대로 631,127.018528578272,37.5182013337393,13,편의점
312,GS25 G신사남서울점,서울 서초구 나루터로 83,127.018867393239,37.5160713078463,225,편의점
313,미니스톱 신강남신사점,서울 강남구 도산대로1길 28,127.019858936344,37.5185831429505,132,편의점
314,편의점사랑 잠원점,서울 서초구 나루터로 69,127.017555178715,37.5156714645292,280,편의점
315,그린편의점,서울 강남구 강남대로 616,127.019795137294,37.5168676431842,177,편의점
316,GS25 문래영시티점,서울 영등포구 문래로28길 25,126.89961312527194,37.51651309280152,263,편의점
317,GS25 영등포영달점,서울 영등포구 영신로24길 18-1,126.904450180753,37.5162936560044,288,편의점
318,GS25 영등포센트럴점,서울 영등포구 문래로 180,126.902022786982,37.5179963653856,6,편의점
319,세븐일레븐 문래윤서점,서울 영등포구 문래로 164,126.900376494362,37.5174796145296,149,편의점
320,GS25 영등포역점,서울 영등포구 경인로102길 4,126.906337387067,37.5159239542157,226,편의점
321,세븐일레븐 영등포역사점,서울 영등포구 경인로 846,126.90728978376308,37.5159400226611,214,편의점
322,CU 삼성우주점,서울 강남구 영동대로118길 7,127.060163126584,37.5162268810927,231,편의점
323,이마트24 삼성래미안점,서울 강남구 봉은사로109길 35,127.062841199954,37.517017468654,99,편의점
324,이마트24 영등포공원점,서울 영등포구 영신로20길 14,126.909251784375,37.5154360834398,294,편의점
325,GS25 신길대로점,서울 영등포구 영등포로 347,126.917708088301,37.5154494857236,244,편의점
326,GS25 잠원강남점,서울 서초구 강남대로99길 27,127.018011968323,37.5148893244758,283,편의점
327,CU 잠원새롬점,서울 서초구 나루터로10길 3,127.016410280753,37.5147958534625,290,편의점
328,세븐일레븐 잠원제일점,서울 서초구 나루터로 68,127.017391072282,37.5152741461526,230,편의점
329,IGA마트 영등포점,서울 영등포구 영등포로50길 7-1,126.909398966351,37.518131097194455,228,편의점
330,세븐일레븐 영등포2호점,서울 영등포구 영중로4길 9-4,126.907552367601,37.5176440256241,278,편의점
331,CU 논현영동점,서울 강남구 도산대로12길 9,127.023903548769,37.5170939360756,51,편의점
332,GS25 강남영동점,서울 강남구 논현로149길 50,127.024496357121,37.5173496996032,66,편의점
333,GS25 논현스카이점,서울 강남구 도산대로8길 15,127.022396520931,37.5159877990544,190,편의점
334,GS25 학동공원점,서울 강남구 강남대로146길 27,127.022360113778,37.515281419038,239,편의점
335,이마트24 셀립여의에프앤비점,서울 영등포구 영등포로 389,126.9216032506072,37.5137131981817,298,편의점
336,CU 신길역점,서울 영등포구 영등포로 353,126.91817460102448,37.5150029120594,275,편의점
337,이마트24 신길위브점,서울 영등포구 신길로60다길 1,126.91318022063,37.5144371203504,201,편의점
338,GS25 삼성센트럴점,서울 강남구 삼성로115길 16-1,127.0506174867934,37.5146383830448,205,편의점
339,GS25 삼성본점,서울 강남구 삼성로111길 7,127.052568810689,37.5132355686493,260,편의점
340,CU 청담블루밍점,서울 강남구 삼성로120길 7,127.052159532454,37.5167424566321,134,편의점
341,CU 삼성아이파크점,서울 강남구 삼성로119길 14,127.050317548618,37.5160368689253,208,편의점
342,CU 삼성가멸점,서울 강남구 봉은사로73길 19,127.050320456699,37.5136293856212,296,편의점
343,세븐일레븐 강남청담점,서울 강남구 학동로82길 21,127.051965594724,37.5176363374894,234,편의점
344,GS25 S9삼성중앙역점,서울 강남구 봉은사로 지하 501,127.053021070384,37.5129830853786,291,편의점
345,CU 신길성애점,서울 영등포구 영등포로72길 18,126.918435261872,37.5124622616642,291,편의점
346,GS25 신길하늘점,서울 영등포구 도신로 256,126.918714449367,37.5136806113812,163,편의점
347,세븐일레븐 장훈고점,서울 영등포구 영등포로64길 23,126.91611028219276,37.51300033466792,289,편의점
348,GS25 영등포행운점,서울 영등포구 영등포로86가길 23,126.920543386838,37.5126655234654,247,편의점
349,CU 영등포신성점,서울 영등포구 영등포로 400,126.92236176751108,37.51305866937824,251,편의점
350,GS25 대방역점,서울 영등포구 여의대방로62길 2,126.9266466780342,37.513876816596685,188,편의점
351,GS25 신길경찰학원점,서울 영등포구 영등포로 412-1,126.923728426715,37.5127649314755,202,편의점
352,세븐일레븐 대방역점,서울 영등포구 영등포로 422,126.924914272483,37.5123007731784,239,편의점
353,CU 영등포대방역점,서울 영등포구 여의대방로61길 1-1,126.925830191691,37.5137033139874,134,편의점
354,세븐일레븐 영등포성애점,서울 영등포구 여의대방로53길 22,126.922055155182,37.512053848,297,편의점
355,GS25 노량제일점,서울 동작구 노량진로 148-3,126.942418075045,37.5133629757426,287,편의점
356,이마트24 노량진중앙점,서울 동작구 노량진로12길 11,126.938432603691,37.5127338668306,195,편의점
357,CU 노량진드림스퀘어점,서울 동작구 노들로2길 7,126.938585235585,37.5141935726584,72,편의점
358,CU 노량진드림타워점,서울 동작구 장승배기로 168,126.940554621393,37.5126124172818,215,편의점
359,GS25 노량진본점,서울 동작구 노량진로8길 40,126.937423938294,37.5124161833447,273,편의점
360,GS25 노량아이비점,서울 동작구 장승배기로 171,126.9400250021222,37.51295092707458,161,편의점
361,CU 노량진청탑점,서울 동작구 노량진로 114,126.93859622756534,37.5132024740874,142,편의점
362,GS25 노량메가점,서울 동작구 노량진로 140,126.941848631191,37.5125517931485,292,편의점
363,세븐일레븐 노량진역점,서울 동작구 노량진로 146,126.942196463373,37.5132547470238,274,편의점
364,GS25 S9노량진역점,서울 동작구 노량진로 지하 130,126.940825322279,37.5135748254764,150,편의점
365,GS25 노량진수산시장점,서울 동작구 노들로 674,126.936838440816,37.5146215293,228,편의점
366,CU 동작구청2호점,서울 동작구 노량진로8길 72,126.93899433306169,37.51186198630621,274,편의점
367,CU 동작구청점,서울 동작구 노량진로8길 54,126.938252042372,37.5122328143095,252,편의점
368,GS25 성애병원점,서울 영등포구 여의대방로53길 28,126.921724790367,37.512140125926,277,편의점
369,미니스톱 신길경천점,서울 영등포구 영등포로80길 22,126.92000598604,37.511731720566,270,편의점
370,GS25 영등포대신점,서울 영등포구 도신로 222,126.915997644541,37.511570361278,288,편의점
371,CU 신길대신시장점,서울 영등포구 도신로 227-1,126.916408710767,37.5121472954965,232,편의점
372,미니스톱 신길대신점,서울 영등포구 도신로60길 2,126.916929378244,37.5118124893118,282,편의점
373,GS25 논현삼익점,서울 강남구 강남대로132길 10,127.02190222940504,37.51217033798519,248,편의점
374,CU 논현역드림점,서울 강남구 강남대로 570,127.020956828381,37.5128201335299,261,편의점
375,GS25 논현금옥점,서울 강남구 강남대로132길 48,127.024997125836,37.5129563002221,175,편의점
376,세븐일레븐 논현학나래점,서울 강남구 강남대로136길 7,127.021404838648,37.5131660387766,208,편의점
377,CU 신사렉스점,서울 강남구 강남대로 588,127.020405285467,37.5143951851424,277,편의점
378,GS25 잠원로얄점,서울 서초구 신반포로33길 62,127.008858737534,37.5131892701174,126,편의점
379,CU 잠원한신공영점,서울 서초구 잠원로 94,127.00672997578734,37.51273710651012,162,편의점
380,세븐일레븐 영등포역점,서울 영등포구 영신로20길 4,126.908225360399,37.514912708348,198,편의점
381,CU 영등포달빛점,서울 영등포구 영신로19길 5-4,126.907267134089,37.5141334928264,81,편의점
382,GS25 영등포고가점,서울 영등포구 영신로 32-2,126.908266663001,37.5144370105418,175,편의점
383,세븐일레븐 영등포푸르지오점,서울 영등포구 도신로29길 28,126.904205425185,37.5130894891283,213,편의점
384,세븐일레븐 영등포영일점,서울 영등포구 영신로19길 14,126.906289780227,37.5141939897186,38,편의점
385,CU 현대영등포현대셀프점,서울 영등포구 경인로 822,126.904483083728,37.515327806992,235,편의점
386,GS25 신노량진점,서울 동작구 만양로 102,126.944436462884,37.5126755753753,169,편의점
387,GS25 노량남강점,서울 동작구 노량진로 202,126.94825374201946,37.5128791342669,189,편의점
388,GS25 노량남부점,서울 동작구 노량진로 161,126.944028235403,37.514062928751,207,편의점
389,CU 노량진고시촌점,서울 동작구 만양로14길 45,126.94662643453988,37.51241349204488,107,편의점
390,세븐일레븐 어바니엘한강점,서울 동작구 노량진로 190,126.946861313976,37.5129578044116,72,편의점
391,미니스톱 노량진점,서울 동작구 노량진로 196,126.947494687188,37.5130121478951,121,편의점
392,CU 노량진미도점,서울 동작구 노량진로 184,126.946286489773,37.5132783018435,10,편의점
393,GS25 노량아카데미점,서울 동작구 노량진로14가길 11,126.943142436601,37.5127578519469,275,편의점
