,Unnamed: 0,자치구명,법정동코드,법정동명,지번주소,건물명,층,임대건물명,임대면적,전월세구분,보증금,임대료,건축년도,연식,latitude,longitude,conv_num,in_din_total_300,in_mart_total_1000,in_subway_total_500,in_hosp_total_1000,in_cafe_total_300,police_500,center_500,in_din_total_50,in_subway_total_50,all_score_life,nois_total
120,120,영등포구,10200,영등포동1가,서울특별시 영등포구 영등포동1가 118,소미여의도골드라인,5,오피스텔,21.08,전세,18800,0,2020.0,2,37.5175447085414,126.911277175614,17,180,4,2,145,17,2,2,0,0,69.15,42
121,121,영등포구,10200,영등포동1가,서울특별시 영등포구 영등포동1가 121-5,여의도리슈빌DS,4,오피스텔,21.41,준월세,3000,48,2020.0,2,37.5172057151675,126.911710130807,16,146,4,2,145,15,3,2,0,0,67.5,42
122,122,영등포구,10200,영등포동1가,서울특별시 영등포구 영등포동1가 121-5,여의도리슈빌DS,4,오피스텔,21.41,전세,19500,0,2020.0,2,37.5172057151675,126.911710130807,16,146,4,2,145,15,3,2,0,0,67.5,42
123,123,동작구,10100,노량진동,서울특별시 동작구 노량진동 16-1,노량진 드림스퀘어 복합빌딩,14,오피스텔,24.13,준월세,1000,79,2020.0,2,37.5143166166648,126.939393314309,14,236,2,2,77,39,3,1,4,0,75.11,54
124,124,동작구,10100,노량진동,서울특별시 동작구 노량진동 16-1,노량진 드림스퀘어 복합빌딩,6,오피스텔,24.13,준월세,1000,70,2020.0,2,37.5143166166648,126.939393314309,14,236,2,2,77,39,3,1,4,0,75.11,54
125,125,영등포구,13200,신길동,서울특별시 영등포구 신길동 69-28,검지스캐슬,2,오피스텔,17.41,전세,19000,0,2020.0,2,37.5131827774609,126.921875607508,10,102,5,1,83,18,0,1,11,0,56.35,51
126,126,동작구,10100,노량진동,서울특별시 동작구 노량진동 37-1,더클래식동작,7,아파트,16.25,준월세,5967,43,2020.0,2,37.5123712780376,126.938558112383,15,277,3,2,101,42,4,2,18,0,77.21,78
127,127,동작구,10100,노량진동,서울특별시 동작구 노량진동 37-1,더클래식동작,14,아파트,16.25,준월세,5967,43,2020.0,2,37.5123712780376,126.938558112383,15,277,3,2,101,42,4,2,18,0,77.21,78
128,128,동작구,10200,상도동,서울특별시 동작구 상도동 7-6,(7-60),3,다세대/연립,14.85,준월세,3000,60,2020.0,2,37.507808766938,126.952858206686,2,6,6,0,86,2,0,0,0,0,24.89,12
129,129,동작구,10300,상도1동,서울특별시 동작구 상도1동 522,상도 프라이드 522,4,오피스텔,18.51,준월세,1000,80,2020.0,2,37.506067263479,126.950339235161,11,52,4,1,90,30,0,0,0,0,51.53,27
130,130,동작구,10300,상도1동,서울특별시 동작구 상도1동 522,상도 프라이드 522,3,오피스텔,18.51,준월세,3000,70,2020.0,2,37.506067263479,126.950339235161,11,52,4,1,90,30,0,0,0,0,51.53,27
131,131,강남구,10600,대치동,서울특별시 강남구 대치동 891-63,대치트레비스타 102동,11,오피스텔,18.26,준월세,1000,80,2020.0,2,37.5053954684352,127.05457464316,24,374,6,0,337,79,0,0,20,0,52.36,48
132,132,영등포구,13200,신길동,서울특별시 영등포구 신길동 4969,힐스테이트클래시안,9,아파트,39.96,준전세,4547,6,2020.0,2,37.5040707550625,126.91215265022,5,52,7,1,135,10,0,1,0,0,53.04,27
133,133,영등포구,13200,신길동,서울특별시 영등포구 신길동 3163,신길파크자이,17,아파트,39.97,준전세,4387,6,2020.0,2,37.5031409065316,126.913357628773,3,31,8,1,119,5,1,0,0,0,56.36,27
134,134,영등포구,13200,신길동,서울특별시 영등포구 신길동 4958,보라매에스케이뷰,26,아파트,39.98,준전세,14336,35,2020.0,2,37.5029425844622,126.917366701934,3,11,6,1,116,5,0,0,0,0,45.6,27
135,135,영등포구,13200,신길동,서울특별시 영등포구 신길동 4958,보라매에스케이뷰,26,아파트,39.98,준전세,14336,35,2020.0,2,37.5029425844622,126.917366701934,3,11,6,1,116,5,0,0,0,0,45.6,27
136,136,영등포구,13200,신길동,서울특별시 영등포구 신길동 4958,보라매에스케이뷰,6,아파트,49.98,준월세,4046,22,2020.0,2,37.5029425844622,126.917366701934,3,11,6,1,116,5,0,0,0,0,45.6,27
137,137,관악구,10200,신림동,서울특별시 관악구 신림동 1426-7,가야위드안,8,아파트,37.38,준월세,1000,80,2020.0,2,37.4869540794905,126.930130123341,22,345,2,1,146,60,2,2,22,0,82.94,63
138,138,관악구,10200,신림동,서울특별시 관악구 신림동 1426-7,가야위드안,9,아파트,37.38,준월세,1000,70,2020.0,2,37.4869540794905,126.930130123341,22,345,2,1,146,60,2,2,22,0,82.94,63
139,139,관악구,10200,신림동,서울특별시 관악구 신림동 1426-7,가야위드안,5,아파트,37.38,준월세,2000,65,2020.0,2,37.4869540794905,126.930130123341,22,345,2,1,146,60,2,2,22,0,82.94,63
140,140,관악구,10200,신림동,서울특별시 관악구 신림동 1423-9,더하우스,4,오피스텔,18.83,준월세,1000,58,2020.0,2,37.4861973122778,126.930264701577,24,423,2,1,146,77,3,2,40,0,88.88,63
141,141,관악구,10200,신림동,서울특별시 관악구 신림동 1423-9,더하우스,6,오피스텔,17.21,준월세,1000,53,2020.0,2,37.4861973122778,126.930264701577,24,423,2,1,146,77,3,2,40,0,88.88,63
142,142,서초구,10800,서초동,서울특별시 서초구 서초동 1588-5,디아레나서초,13,아파트,29.68,준월세,10000,100,2020.0,2,37.4857481030788,127.013873912414,18,235,8,1,165,68,1,1,25,0,80.14,63
143,143,서초구,10100,방배동,서울특별시 서초구 방배동 426-13,서강하우징,4,다세대/연립,26.08,준월세,5000,90,2020.0,2,37.4842050576763,126.983491148119,13,186,6,2,243,54,2,1,6,0,75.82,54
144,144,관악구,10200,신림동,서울특별시 관악구 신림동 1666-9,(1666-9),4,다세대/연립,24.92,준월세,1000,60,2020.0,2,37.4815852130606,126.900863754423,14,283,3,1,131,40,0,0,6,0,62.09,39
145,145,관악구,10100,봉천동,서울특별시 관악구 봉천동 868-3,JK타워 오피스텔,9,오피스텔,18.19,준월세,1000,68,2020.0,2,37.4803935460397,126.951492484491,26,422,3,1,218,78,1,2,14,0,89.02,51
146,146,관악구,10100,봉천동,서울특별시 관악구 봉천동 1599-3,수아주서울대,15,아파트,13.48,준월세,1000,73,2020.0,2,37.4794741595709,126.953517846534,18,480,3,1,207,93,2,1,27,0,93.84,63
147,147,관악구,10100,봉천동,서울특별시 관악구 봉천동 1599-3,수아주 서울대,6,오피스텔,17.98,준월세,1000,68,2020.0,2,37.4794741595709,126.953517846534,18,480,3,1,207,93,2,1,27,0,93.84,63
148,148,관악구,10100,봉천동,서울특별시 관악구 봉천동 1599-3,수아주 서울대,7,오피스텔,17.98,준월세,3000,58,2020.0,2,37.4794741595709,126.953517846534,18,480,3,1,207,93,2,1,27,0,93.84,63
149,149,관악구,10100,봉천동,서울특별시 관악구 봉천동 1599-3,수아주서울대,14,아파트,13.48,준전세,12000,33,2020.0,2,37.4794741595709,126.953517846534,18,480,3,1,207,93,2,1,27,0,93.84,63
150,150,관악구,10100,봉천동,서울특별시 관악구 봉천동 1599-3,수아주 서울대,5,오피스텔,17.98,전세,17000,0,2020.0,2,37.4794741595709,126.953517846534,18,480,3,1,207,93,2,1,27,0,93.84,63
151,151,강남구,10300,개포동,서울특별시 강남구 개포동 1282,개포래미안포레스트,2,아파트,49.92,준전세,17120,60,2020.0,2,37.4783842282266,127.054256523217,2,7,4,0,53,3,1,2,0,0,40.1,12
152,152,서초구,10200,양재동,서울특별시 서초구 양재동 119-9,유니빌,5,다세대/연립,18.79,준월세,2000,90,2020.0,2,37.4748336406294,127.036339787001,5,36,4,0,59,28,0,0,2,0,30.560000000000002,12
153,153,영등포구,11000,여의도동,서울특별시 영등포구 여의도동 12-3,(주)신한 여의도 드림리버 오피스텔,6,오피스텔,29.59,준월세,5000,100,2019.0,3,37.529752678302,126.924526719059,6,187,2,0,85,45,1,1,23,0,54.29,48
154,154,영등포구,11000,여의도동,서울특별시 영등포구 여의도동 12-3,(주)신한 여의도 드림리버 오피스텔,8,오피스텔,22.47,준월세,1000,64,2019.0,3,37.529752678302,126.924526719059,6,187,2,0,85,45,1,1,23,0,54.29,48
155,155,영등포구,11700,당산동,서울특별시 영등포구 당산동 121-143,조인클로버,3,오피스텔,23.85,전세,18000,0,2019.0,3,37.5272429642183,126.908735975093,12,55,5,0,136,21,0,0,1,0,30.07,12
156,156,영등포구,11700,당산동,서울특별시 영등포구 당산동 121-321,리버프라임빌,4,오피스텔,19.86,준월세,5000,40,2019.0,3,37.527113077568,126.908784892577,11,56,5,0,136,19,0,0,2,0,29.759999999999998,12
157,157,영등포구,12600,양평동2가,서울특별시 영등포구 양평동2가 43-5,동서네모베네하우스,15,오피스텔,29.99,월세,1000,88,2019.0,3,37.5251413734918,126.882618523891,7,68,5,1,118,13,0,0,0,0,49.17,27
158,158,영등포구,10600,영등포동5가,서울특별시 영등포구 영등포동5가 82-1,리첸스타,11,다세대/연립,23.15,월세,1000,85,2019.0,3,37.5218485742531,126.905752490832,9,232,4,1,160,39,2,1,8,0,74.96,51
159,159,영등포구,10600,영등포동5가,서울특별시 영등포구 영등포동5가 82-1,리첸스타,9,오피스텔,20.04,준월세,2000,68,2019.0,3,37.5218485742531,126.905752490832,9,232,4,1,160,39,2,1,8,0,74.96,51
160,160,영등포구,10600,영등포동5가,서울특별시 영등포구 영등포동5가 82-1,리첸스타,10,오피스텔,20.04,전세,17850,0,2019.0,3,37.5218485742531,126.905752490832,9,232,4,1,160,39,2,1,8,0,74.96,51
161,161,영등포구,10300,영등포동2가,서울특별시 영등포구 영등포동2가 94-154,여의도 디앤써밋,14,오피스텔,19.6,준월세,1000,70,2019.0,3,37.5207715064243,126.912169385836,8,41,3,1,130,13,1,1,3,0,63.14,27
162,162,영등포구,10300,영등포동2가,서울특별시 영등포구 영등포동2가 94-154,여의도 디앤써밋,7,오피스텔,20.74,전세,18900,0,2019.0,3,37.5207715064243,126.912169385836,8,41,3,1,130,13,1,1,3,0,63.14,27
163,163,영등포구,10300,영등포동2가,서울특별시 영등포구 영등포동2가 94-154,여의도 디앤써밋,6,오피스텔,17.12,전세,18500,0,2019.0,3,37.5207715064243,126.912169385836,8,41,3,1,130,13,1,1,3,0,63.14,27
164,164,영등포구,10300,영등포동2가,서울특별시 영등포구 영등포동2가 94-154,여의도 디앤써밋,5,오피스텔,19.6,전세,17300,0,2019.0,3,37.5207715064243,126.912169385836,8,41,3,1,130,13,1,1,3,0,63.14,27
165,165,영등포구,10300,영등포동2가,서울특별시 영등포구 영등포동2가 94-154,여의도 디앤써밋,12,오피스텔,20.74,전세,17100,0,2019.0,3,37.5207715064243,126.912169385836,8,41,3,1,130,13,1,1,3,0,63.14,27
166,166,영등포구,10300,영등포동2가,서울특별시 영등포구 영등포동2가 94-154,여의도 디앤써밋,2,오피스텔,17.12,전세,16200,0,2019.0,3,37.5207715064243,126.912169385836,8,41,3,1,130,13,1,1,3,0,63.14,27
167,167,영등포구,10300,영등포동2가,서울특별시 영등포구 영등포동2가 28-119,블루오션,4,오피스텔,26.72,전세,18900,0,2019.0,3,37.520567664904,126.911639654662,10,61,3,1,131,15,2,1,1,0,64.25,27
168,168,영등포구,13200,신길동,서울특별시 영등포구 신길동 65-1,도노펠리체,2,오피스텔,11.93,준월세,1000,60,2019.0,3,37.5148945235755,126.920687616968,7,79,4,1,106,8,0,1,0,0,53.72,27
169,169,영등포구,13200,신길동,서울특별시 영등포구 신길동 65-1,도노펠리체,8,오피스텔,13.29,준전세,8000,11,2019.0,3,37.5148945235755,126.920687616968,7,79,4,1,106,8,0,1,0,0,53.72,27
170,170,영등포구,13200,신길동,서울특별시 영등포구 신길동 65-1,도노펠리체,10,오피스텔,13.29,전세,17850,0,2019.0,3,37.5148945235755,126.920687616968,7,79,4,1,106,8,0,1,0,0,53.72,27
171,171,영등포구,13200,신길동,서울특별시 영등포구 신길동 65-1,도노펠리체,5,오피스텔,14.73,전세,17000,0,2019.0,3,37.5148945235755,126.920687616968,7,79,4,1,106,8,0,1,0,0,53.72,27
172,172,영등포구,13200,신길동,서울특별시 영등포구 신길동 65-1,도노펠리체,9,오피스텔,13.29,전세,17000,0,2019.0,3,37.5148945235755,126.920687616968,7,79,4,1,106,8,0,1,0,0,53.72,27
173,173,영등포구,13200,신길동,서울특별시 영등포구 신길동 65-1,도노펠리체,10,오피스텔,11.93,전세,16500,0,2019.0,3,37.5148945235755,126.920687616968,7,79,4,1,106,8,0,1,0,0,53.72,27
174,174,영등포구,13200,신길동,서울특별시 영등포구 신길동 65-1,도노펠리체,9,오피스텔,11.93,전세,16500,0,2019.0,3,37.5148945235755,126.920687616968,7,79,4,1,106,8,0,1,0,0,53.72,27
175,175,영등포구,13200,신길동,서울특별시 영등포구 신길동 65-1,도노펠리체,4,오피스텔,13.29,전세,16500,0,2019.0,3,37.5148945235755,126.920687616968,7,79,4,1,106,8,0,1,0,0,53.72,27
176,176,영등포구,13200,신길동,서울특별시 영등포구 신길동 65-1,도노펠리체,5,오피스텔,13.29,전세,16275,0,2019.0,3,37.5148945235755,126.920687616968,7,79,4,1,106,8,0,1,0,0,53.72,27
177,177,영등포구,11800,도림동,서울특별시 영등포구 도림동 195-5,에스제이팰리스,2,오피스텔,36.6,준월세,3000,90,2019.0,3,37.5113690907007,126.89888289847,3,29,8,0,121,8,2,1,1,0,41.81,12
178,178,영등포구,11800,도림동,서울특별시 영등포구 도림동 195-5,에스제이팰리스,6,오피스텔,34.44,준월세,12000,55,2019.0,3,37.5113690907007,126.89888289847,3,29,8,0,121,8,2,1,1,0,41.81,12
179,179,강남구,10500,삼성동,서울특별시 강남구 삼성동 157-14,현대썬앤빌 삼성역,12,오피스텔,18.37,월세,1000,90,2019.0,3,37.5085955745907,127.057225608895,19,445,5,0,258,92,1,0,31,0,67.34,48
180,180,강남구,10500,삼성동,서울특별시 강남구 삼성동 157-14,현대썬앤빌 삼성역,12,오피스텔,17.25,준월세,5000,54,2019.0,3,37.5085955745907,127.057225608895,19,445,5,0,258,92,1,0,31,0,67.34,48
181,181,강남구,10100,역삼동,서울특별시 강남구 역삼동 719-24,역삼역센트럴푸르지오시티,13,오피스텔,27.38,준월세,5000,84,2019.0,3,37.5008584122618,127.040587989603,23,190,3,1,345,59,1,0,15,0,71.85,63
182,182,강남구,10100,역삼동,서울특별시 강남구 역삼동 719-24,역삼역센트럴푸르지오시티,11,오피스텔,17.57,준월세,1000,80,2019.0,3,37.5008584122618,127.040587989603,23,190,3,1,345,59,1,0,15,0,71.85,63
183,183,강남구,10100,역삼동,서울특별시 강남구 역삼동 719-24,역삼역센트럴푸르지오시티,17,오피스텔,17.57,준월세,1000,77,2019.0,3,37.5008584122618,127.040587989603,23,190,3,1,345,59,1,0,15,0,71.85,63
184,184,강남구,10100,역삼동,서울특별시 강남구 역삼동 719-24,역삼역센트럴푸르지오시티,4,오피스텔,17.57,준월세,1000,75,2019.0,3,37.5008584122618,127.040587989603,23,190,3,1,345,59,1,0,15,0,71.85,63
185,185,강남구,10100,역삼동,서울특별시 강남구 역삼동 719-24,역삼역센트럴푸르지오시티,13,오피스텔,17.57,준월세,1000,75,2019.0,3,37.5008584122618,127.040587989603,23,190,3,1,345,59,1,0,15,0,71.85,63
186,186,강남구,10100,역삼동,서울특별시 강남구 역삼동 719-24,역삼역센트럴푸르지오시티,10,오피스텔,17.57,준월세,1000,72,2019.0,3,37.5008584122618,127.040587989603,23,190,3,1,345,59,1,0,15,0,71.85,63
187,187,강남구,10100,역삼동,서울특별시 강남구 역삼동 719-24,역삼역센트럴푸르지오시티,10,오피스텔,17.57,준월세,1000,72,2019.0,3,37.5008584122618,127.040587989603,23,190,3,1,345,59,1,0,15,0,71.85,63
188,188,강남구,10100,역삼동,서울특별시 강남구 역삼동 719-24,역삼역센트럴푸르지오시티,5,오피스텔,17.57,준월세,1000,71,2019.0,3,37.5008584122618,127.040587989603,23,190,3,1,345,59,1,0,15,0,71.85,63
189,189,강남구,10100,역삼동,서울특별시 강남구 역삼동 719-24,역삼역센트럴푸르지오시티,4,오피스텔,17.57,준월세,2000,68,2019.0,3,37.5008584122618,127.040587989603,23,190,3,1,345,59,1,0,15,0,71.85,63
190,190,강남구,10100,역삼동,서울특별시 강남구 역삼동 719-24,역삼역센트럴푸르지오시티,3,오피스텔,17.57,준월세,3500,53,2019.0,3,37.5008584122618,127.040587989603,23,190,3,1,345,59,1,0,15,0,71.85,63
191,191,강남구,10100,역삼동,서울특별시 강남구 역삼동 719-24,역삼역센트럴푸르지오시티,16,오피스텔,17.57,준월세,10000,50,2019.0,3,37.5008584122618,127.040587989603,23,190,3,1,345,59,1,0,15,0,71.85,63
192,192,강남구,10100,역삼동,서울특별시 강남구 역삼동 719-24,역삼역센트럴푸르지오시티,3,오피스텔,17.57,준전세,13000,45,2019.0,3,37.5008584122618,127.040587989603,23,190,3,1,345,59,1,0,15,0,71.85,63
193,193,강남구,10100,역삼동,서울특별시 강남구 역삼동 719-24,역삼역센트럴푸르지오시티,15,오피스텔,17.57,준전세,18000,10,2019.0,3,37.5008584122618,127.040587989603,23,190,3,1,345,59,1,0,15,0,71.85,63
194,194,강남구,10100,역삼동,서울특별시 강남구 역삼동 719-24,역삼역센트럴푸르지오시티,17,오피스텔,17.57,전세,17850,0,2019.0,3,37.5008584122618,127.040587989603,23,190,3,1,345,59,1,0,15,0,71.85,63
195,195,강남구,10100,역삼동,서울특별시 강남구 역삼동 824-9,강남역투웨니퍼스트101동,7,오피스텔,18.49,준월세,3000,73,2019.0,3,37.4975395965948,127.030582274871,31,468,6,2,718,136,1,1,21,0,100.88,78
196,196,강남구,10100,역삼동,서울특별시 강남구 역삼동 824-49,강남역투웨니퍼스트102동,13,오피스텔,17.34,월세,1000,85,2019.0,3,37.4974464209337,127.030627018837,30,490,6,2,713,134,1,1,20,0,101.37,78
197,197,강남구,10100,역삼동,서울특별시 강남구 역삼동 824-49,강남역투웨니퍼스트102동,9,오피스텔,17.34,월세,1000,84,2019.0,3,37.4974464209337,127.030627018837,30,490,6,2,713,134,1,1,20,0,101.37,78
198,198,강남구,10100,역삼동,서울특별시 강남구 역삼동 824-49,강남역투웨니퍼스트102동,10,오피스텔,17.34,월세,1000,84,2019.0,3,37.4974464209337,127.030627018837,30,490,6,2,713,134,1,1,20,0,101.37,78
199,199,강남구,10100,역삼동,서울특별시 강남구 역삼동 751-6,역삼에르스떼,5,다세대/연립,26.33,준월세,5604,59,2019.0,3,37.4949624313096,127.035172127814,15,213,6,0,505,58,1,1,9,0,57.55,36
200,200,서초구,10800,서초동,서울특별시 서초구 서초동 1575-1,지웰홈스서초,15,아파트,14.1,월세,1000,86,2019.0,3,37.4919435775786,127.013400924441,18,455,9,2,200,96,1,1,16,0,93.41,78
201,201,서초구,10800,서초동,서울특별시 서초구 서초동 1575-1,지웰홈스서초,14,아파트,14.1,월세,1000,86,2019.0,3,37.4919435775786,127.013400924441,18,455,9,2,200,96,1,1,16,0,93.41,78
